path,label,label_id
/content/khana/khana/gulab jamun/ndyfuc5wkhx4rnr7o4zj,gulab jamun,31
/content/khana/khana/garlic bread/untdbltpm1s4p74dpnnz,garlic bread,26
/content/khana/khana/seekh kebab/f40580f744d9cc0f2e0dfd9c09c9fe05,seekh kebab,71
/content/khana/khana/paneer pizza/kvrwxxproommngnrce2n,paneer pizza,54
/content/khana/khana/fish curry/okvadk7akwv9lnh3wtu2,fish curry,24
/content/khana/khana/kulfi/947e982f60d6ae61400ef84bd8131490,kulfi,39
/content/khana/khana/pav bhaji/x6va0enzp5gc4kcwzvci,pav bhaji,59
/content/khana/khana/steamed momo/ibc0e4ezdqta2uyrhi6u,steamed momo,75
/content/khana/khana/margherita pizza/uiqw8rhi6w5ktdgutpy2,margherita pizza,40
/content/khana/khana/chicken pizza/xxjjxkddvgrqx1bjace1,chicken pizza,15
/content/khana/khana/samosa/76bc39a94161153783e569bb25982fe4,samosa,70
/content/khana/khana/vada pav/b13bdd17bae44bda61732be96e439f26,vada pav,79
/content/khana/khana/paneer masala/qaut0nvw4bbie2lq7fpx,paneer masala,53
/content/khana/khana/chicken pizza/cxkoynu9h4jdhuminmlk,chicken pizza,15
/content/khana/khana/grilled sandwich/ir7penrrlsq1iedxqu8h,grilled sandwich,29
/content/khana/khana/samosa/g3knno9pshh9ebj48s12,samosa,70
/content/khana/khana/uttapam/77397f40f4b197f8437909cfe7f8d3cd,uttapam,78
/content/khana/khana/steamed momo/xaogxxnrfbb3vjcjt19t,steamed momo,75
/content/khana/khana/navratan korma/rlwmr9m3nvlaxqvfxtve,navratan korma,49
/content/khana/khana/samosa/qbzoc2sxeds0vc5zkvkx,samosa,70
/content/khana/khana/chaas/btfwpxexbmp8g8upedvd,chaas,12
/content/khana/khana/masala dosa/b5pedonhwe1efupfdilj,masala dosa,41
/content/khana/khana/besan laddu/w2xbvc9xiru9qc9wmqdq,besan laddu,8
/content/khana/khana/paneer masala/ugiryirgjonf03wvr0cl,paneer masala,53
/content/khana/khana/sabudana vada/zemxarncdkprdy835aso,sabudana vada,69
/content/khana/khana/masala dosa/mfnklpwubuecftxlt3l7,masala dosa,41
/content/khana/khana/chapati/792ad52e2ca0fc27fba8606e4ed5b073,chapati,14
/content/khana/khana/masala papad/rszjrab83nmzwp9sfz7i,masala papad,42
/content/khana/khana/paneer masala/xm8bn8a0rz9p95dwnhxe,paneer masala,53
/content/khana/khana/seekh kebab/iyoibgximiao9ifiymgo,seekh kebab,71
/content/khana/khana/vada pav/ekl2sdjq9j2y1kvfkt2w,vada pav,79
/content/khana/khana/masala dosa/ff2dc1c295a797c41eb3a2475cef5a47,masala dosa,41
/content/khana/khana/biryani/nieb8x7zgmf2zij92ia6,biryani,10
/content/khana/khana/margherita pizza/n52en5vrvawjwiodg10s,margherita pizza,40
/content/khana/khana/poha/rwig8gtsgh87iqpj4bxt,poha,62
/content/khana/khana/anda curry/aaaa28bd04d8e464acde67e9629b6ce2,anda curry,5
/content/khana/khana/steamed momo/zg4lxybgu9iul3wnir8m,steamed momo,75
/content/khana/khana/pani puri/ad7uupqapdqx9tjefgy7,pani puri,55
/content/khana/khana/paneer masala/730d87e2eb2b0b479016c393fdf020a3,paneer masala,53
/content/khana/khana/grilled sandwich/spnop2aye9x5h9cjswlx,grilled sandwich,29
/content/khana/khana/amritsari kulcha/at6vzdj5ha5ug2agofwf,amritsari kulcha,4
/content/khana/khana/chicken wings/odw6l5audumuqvhjveuh,chicken wings,16
/content/khana/khana/gulab jamun/jm8qezr71nenvw1pdhtf,gulab jamun,31
/content/khana/khana/grilled sandwich/mjknevqnvdsdgc6conkn,grilled sandwich,29
/content/khana/khana/paneer masala/ofzrtu27pgrrti2el0ra,paneer masala,53
/content/khana/khana/uttapam/kvv6rj6ndw17tr7yn8lj,uttapam,78
/content/khana/khana/pav bhaji/1c37623c035cbb9ab0a2c4b4fdb4b40e,pav bhaji,59
/content/khana/khana/anda curry/eu4ytzccuxpnsvehh11w,anda curry,5
/content/khana/khana/paneer masala/y46jwvkoom4aglb7mrjf,paneer masala,53
/content/khana/khana/kulfi/bjetmalcqnnqe2pxhdyf,kulfi,39
/content/khana/khana/paneer masala/yluciwjqctmzbf4vjbax,paneer masala,53
/content/khana/khana/garlic naan/svw1fiasjgenp1ycha7n,garlic naan,27
/content/khana/khana/garlic bread/w8lh3p73l5ypubnndqjt,garlic bread,26
/content/khana/khana/paneer masala/sml8aiyjt4yipewe5xad,paneer masala,53
/content/khana/khana/papdi chaat/suxwsvv512pdz2irs2ca,papdi chaat,57
/content/khana/khana/garlic naan/nbtlsvsszwqcy6hg0zgw,garlic naan,27
/content/khana/khana/pav bhaji/9f2e1ba748d2eddc2ab83096aece7899,pav bhaji,59
/content/khana/khana/vada pav/c2fb18fde61f40d227aa7e6698de0146,vada pav,79
/content/khana/khana/seekh kebab/e85bdce2ace6a516585568cfa4b1650b,seekh kebab,71
/content/khana/khana/pongal/4d6dafa3e6e7cd98fa2b1f04f91069bc,pongal,63
/content/khana/khana/papdi chaat/gchyrywvzbr3pbo2ulcn,papdi chaat,57
/content/khana/khana/seekh kebab/almhh0gujtijidfgkfdy,seekh kebab,71
/content/khana/khana/steamed momo/2719b686149dcbe3a81788b7c23ac566,steamed momo,75
/content/khana/khana/biryani/cvjywmd9fgle8wlmqitv,biryani,10
/content/khana/khana/vada pav/03914e9d896eb521e3d0cebe8c5b3861,vada pav,79
/content/khana/khana/margherita pizza/auvka9ugfq0yu3esabzt,margherita pizza,40
/content/khana/khana/samosa/uee8fhgfmrs4co2szkdu,samosa,70
/content/khana/khana/margherita pizza/ujiovulgalodzlbf9lmi,margherita pizza,40
/content/khana/khana/uttapam/add5oibluewehip695xg,uttapam,78
/content/khana/khana/anda curry/max0nk1sk0zl5y2udtji,anda curry,5
/content/khana/khana/aloo paratha/guphbnvoiftjoxlm3ej7,aloo paratha,3
/content/khana/khana/paneer masala/fiwjuij4drtrdchxm0e1,paneer masala,53
/content/khana/khana/aloo paratha/eafax6jasaiwraiqchit,aloo paratha,3
/content/khana/khana/hara bhara kabab/gtca7wkwj5i9eiaohepz,hara bhara kabab,32
/content/khana/khana/pav bhaji/uafedptvvz13r9zcjpkj,pav bhaji,59
/content/khana/khana/samosa/czscrszu0btgoszv8jis,samosa,70
/content/khana/khana/paneer masala/llfp917dwbjmozbah9dv,paneer masala,53
/content/khana/khana/chicken pizza/e8705bea59cb5a59d163c24ba79783a2,chicken pizza,15
/content/khana/khana/chicken pizza/ajee32eqwhd6mik225lj,chicken pizza,15
/content/khana/khana/hara bhara kabab/gu4gs4381b2txqhj6cvp,hara bhara kabab,32
/content/khana/khana/thali/nbrllgf9t5s5ddn6qr1l,thali,76
/content/khana/khana/thali/mdtizdbkuciqbmg3phpt,thali,76
/content/khana/khana/kaju katli/rsc7mw1zb9hdj8e8jyqb,kaju katli,36
/content/khana/khana/kulfi/wseydpxqxvnzhzbeqzsx,kulfi,39
/content/khana/khana/palak paneer/izqse9zftyrchhwoc0rt,palak paneer,52
/content/khana/khana/masala papad/tz3tob2oxit2b2r2xknc,masala papad,42
/content/khana/khana/gulab jamun/slaqztlldajkj9pgsoam,gulab jamun,31
/content/khana/khana/anda curry/hal7m0hwto3ihpp6li9l,anda curry,5
/content/khana/khana/garlic bread/odvkicllraclpmizxarg,garlic bread,26
/content/khana/khana/samosa/04af16fac06ff9de847e2d332d7fd329,samosa,70
/content/khana/khana/gulab jamun/arayfiffir072wu1hzmf,gulab jamun,31
/content/khana/khana/biryani/ocjihlusdc8adha68pxi,biryani,10
/content/khana/khana/samosa/vmy7djk1rmhoz8ujowya,samosa,70
/content/khana/khana/anda curry/kcchuzyio2l7dxjhqxz9,anda curry,5
/content/khana/khana/uttapam/r2pvzwmykvhw7oi9zzyf,uttapam,78
/content/khana/khana/vada pav/q5nuiwifaxqkzetg90de,vada pav,79
/content/khana/khana/amritsari kulcha/df9vsmigyk6iqzdusocc,amritsari kulcha,4
/content/khana/khana/aloo paratha/ady8is4tva9v6vtgwrnw,aloo paratha,3
/content/khana/khana/paneer masala/be1jjhc7gkux1ajaar7c,paneer masala,53
/content/khana/khana/dhokla/xt9zixjdlrtisrtnmwdn,dhokla,22
/content/khana/khana/onion pakoda/b2673adf7247b4cf80b44ef6a88faa31,onion pakoda,51
/content/khana/khana/grilled sandwich/nvlkwmhkvr7nk2nmv9vs,grilled sandwich,29
/content/khana/khana/idli/627d13affe401bcc74bdda64f5b7d5d2,idli,34
/content/khana/khana/anda curry/hr7u69jyspd7beaua512,anda curry,5
/content/khana/khana/grilled sandwich/laqlrc1lonjrrgl0rhvt,grilled sandwich,29
/content/khana/khana/chana masala/650cf5256453aab1be949ae29c380404,chana masala,13
/content/khana/khana/garlic naan/qgfijpjj8lw06lkipp79,garlic naan,27
/content/khana/khana/papdi chaat/bjiscxms9wrz7yda6yfw,papdi chaat,57
/content/khana/khana/chana masala/cz2kqkqxvihubhoigk2r,chana masala,13
/content/khana/khana/paneer masala/p7i4imamcfr4tnbhnvra,paneer masala,53
/content/khana/khana/idli/vwidjx1ujc107klqcr33,idli,34
/content/khana/khana/masala dosa/wq5k9eruq2jeqaoqmasr,masala dosa,41
/content/khana/khana/seekh kebab/448563b37387a4c7454e4e6c8bdc074a,seekh kebab,71
/content/khana/khana/poha/xkiqap67nc18cubgvbrs,poha,62
/content/khana/khana/paneer masala/whdmbrs1zjihmbk8vgk8,paneer masala,53
/content/khana/khana/chapati/sw9itsjlvwek9r4eplmx,chapati,14
/content/khana/khana/paneer masala/ewybkke1txjxqxyhsjxe,paneer masala,53
/content/khana/khana/seekh kebab/245a9c2d24c9ec5ef788216917d20e62,seekh kebab,71
/content/khana/khana/paneer masala/8a89e3a072587fa13b5661d049c11503,paneer masala,53
/content/khana/khana/dhokla/j0jsqyckhbhgzokovg8k,dhokla,22
/content/khana/khana/kulfi/t024fftzvq8ha70cs8xs,kulfi,39
/content/khana/khana/kulfi/qvt8i6qvehae6fh4rcp9,kulfi,39
/content/khana/khana/hara bhara kabab/up5bwnmifce1ypcycrkd,hara bhara kabab,32
/content/khana/khana/masala dosa/aff46ce8de7348f26735b6c4bf8b1904,masala dosa,41
/content/khana/khana/anda curry/feijj6lrczvtrn7mb2jl,anda curry,5
/content/khana/khana/palak paneer/dtla2ipbxwvdto5mnqep,palak paneer,52
/content/khana/khana/masala dosa/qtoqcdnylgz5csrv5oas,masala dosa,41
/content/khana/khana/samosa/uctpuo1ef6ujxeqno2ky,samosa,70
/content/khana/khana/masala dosa/hklqzfw8gtrsc6jlveau,masala dosa,41
/content/khana/khana/chana masala/h4dlvskcts7iepnceonl,chana masala,13
/content/khana/khana/biryani/839a2bff3e548e09f618cbb5df23a15e,biryani,10
/content/khana/khana/masala dosa/fbbhbxxdsew1nqo1j3eq,masala dosa,41
/content/khana/khana/chana masala/81bebed627856c6988496d6d8ac46165,chana masala,13
/content/khana/khana/grilled sandwich/pcof5yu2d7di7uk3gf3e,grilled sandwich,29
/content/khana/khana/pav bhaji/63be44a67af35e95f0f9aca4995cf93b,pav bhaji,59
/content/khana/khana/aloo mutter/abc0tlodgrpka2mdqr01,aloo mutter,2
/content/khana/khana/pav bhaji/ucs7ommx0e1y72asqeg0,pav bhaji,59
/content/khana/khana/vada pav/wbikiw40ucpmyo9gsudi,vada pav,79
/content/khana/khana/samosa/gy7amw01frfluqfzpjf0,samosa,70
/content/khana/khana/aloo paratha/buyboygvftl5jenu0kli,aloo paratha,3
/content/khana/khana/samosa/rm9log7qd3u6x91iliur,samosa,70
/content/khana/khana/anda curry/tainmq3ze9ss8janntud,anda curry,5
/content/khana/khana/garlic naan/jxkrgol94wkgidb2v2cv,garlic naan,27
/content/khana/khana/biryani/bxlxf7zg5ogcegd73few,biryani,10
/content/khana/khana/chapati/8a7e06dafe073faa3d16b03fc11af4e2,chapati,14
/content/khana/khana/idli/dqrd0xsw0v16mzuducuh,idli,34
/content/khana/khana/grilled sandwich/b8e7f0811a59585b080c7a64f73e57ce,grilled sandwich,29
/content/khana/khana/masala dosa/z5ck8svj8wxxyszg0bqq,masala dosa,41
/content/khana/khana/grilled sandwich/xeebj4gorhi9jbhppper,grilled sandwich,29
/content/khana/khana/uttapam/yoyfegmvicikjnxdmcce,uttapam,78
/content/khana/khana/thukpa/wt96n8kfokzinmtjhmxa,thukpa,77
/content/khana/khana/chicken pizza/3f7c44c31485062078f1055bffce1b0f,chicken pizza,15
/content/khana/khana/chicken pizza/by4ufwwd8eeqhtdsh1xu,chicken pizza,15
/content/khana/khana/rajma chawal/agsqaykqq82exbc5ndmk,rajma chawal,65
/content/khana/khana/uttapam/chpk55ldpud57c0scqmp,uttapam,78
/content/khana/khana/kulfi/wresgwqbd5qbt25nlbcz,kulfi,39
/content/khana/khana/chivda/4db996fdbb3f920578884a9e102d3a18,chivda,18
/content/khana/khana/chicken wings/rn4nwxxkngcmnk4lhm44,chicken wings,16
/content/khana/khana/kulfi/v6zhvdvstn9ykemudzyi,kulfi,39
/content/khana/khana/aloo methi/ctqvtu4g9ozgone5jpjp,aloo methi,1
/content/khana/khana/garlic bread/iuoi6qozshsrcvjcmjja,garlic bread,26
/content/khana/khana/masala dosa/c8sjeft5dqmcbufkgxvx,masala dosa,41
/content/khana/khana/idli/trdvmebeburpz8nhlurd,idli,34
/content/khana/khana/paneer masala/aps6pozlhs73jvcy7jgp,paneer masala,53
/content/khana/khana/gulab jamun/cdzust1dc5yt8taatjlr,gulab jamun,31
/content/khana/khana/garlic bread/yn7jypenpyv1fraqpo6x,garlic bread,26
/content/khana/khana/anda curry/959e5da16f7470c555b4c35eb5b4d157,anda curry,5
/content/khana/khana/garlic naan/1e2e7bf18e6e0c67e61c3fb1aaed27c4,garlic naan,27
/content/khana/khana/dabeli/xtgv0nv4fcdkkszxmh7u,dabeli,20
/content/khana/khana/masala dosa/vesett5d0vao4p2hvw44,masala dosa,41
/content/khana/khana/kheer/fomkbevoil9mgvypf6ha,kheer,38
/content/khana/khana/paneer masala/t0qgvmxhprxtpcfbbfbw,paneer masala,53
/content/khana/khana/kulfi/uwng1fkbzbekrsooqj7s,kulfi,39
/content/khana/khana/paneer masala/rpkq8bbhwxaarvki6vvh,paneer masala,53
/content/khana/khana/chicken wings/dszzuymto2tovwlvs1we,chicken wings,16
/content/khana/khana/solkadhi/morzugef38ehyiclofox,solkadhi,74
/content/khana/khana/palak paneer/h8afwnqidkfwl2s6jj1a,palak paneer,52
/content/khana/khana/khakhra/b356a7dcd55b886373fe1f97fcaf27a6,khakhra,37
/content/khana/khana/anda curry/v1q4y2qjopcxcqtwgeog,anda curry,5
/content/khana/khana/pani puri/e719a626e07ffef3d86a372d2b79ca2e,pani puri,55
/content/khana/khana/chicken pizza/qapvuqrolvqcpt2l07o4,chicken pizza,15
/content/khana/khana/biryani/t22jsw4lgxsxvrjksiax,biryani,10
/content/khana/khana/misal pav/koxifgmw4lmtlb6ewei9,misal pav,44
/content/khana/khana/phirni/qr4tr6zwr6hucbr9hy5f,phirni,61
/content/khana/khana/thali/atboym8vwcpqtaaeummj,thali,76
/content/khana/khana/garlic naan/yftt3tjdx9p9irv3i68r,garlic naan,27
/content/khana/khana/anda curry/yrihyoa5ellx2xdmmooo,anda curry,5
/content/khana/khana/chapati/wlgga6o9xayapjnywddn,chapati,14
/content/khana/khana/steamed momo/otwiwh1eiydzietfawuw,steamed momo,75
/content/khana/khana/garlic naan/hq8xlbsxcufoi2sb1tci,garlic naan,27
/content/khana/khana/thali/zyw0uco7drdypt4volcq,thali,76
/content/khana/khana/idli/baf0dir3or9f6mguymwr,idli,34
/content/khana/khana/dabeli/zrf9n9rb3nhhrg18fc21,dabeli,20
/content/khana/khana/idli/1dc7454e4a6beb10dd5446fdf467ccd9,idli,34
/content/khana/khana/pav bhaji/ce39dea1fdc4993e9bcea4b63c2f2924,pav bhaji,59
/content/khana/khana/chapati/ywxjumg1asmf8zhtzsqf,chapati,14
/content/khana/khana/garlic naan/df0019342b769d8fa3892b0bfd54485f,garlic naan,27
/content/khana/khana/falooda/iorwxvhtwq5zjr0dxpjk,falooda,23
/content/khana/khana/sev puri/4b7313d6b9e9146d8c1c4e159c49332d,sev puri,73
/content/khana/khana/chicken wings/a0phw9xkduxq5dujqteh,chicken wings,16
/content/khana/khana/garlic bread/8dc80ce0f211c84414464b87f0834ccb,garlic bread,26
/content/khana/khana/palak paneer/09a9a933469518f55c63a8012a651d65,palak paneer,52
/content/khana/khana/idli/bddcw4h8c9d378bqy6bn,idli,34
/content/khana/khana/palak paneer/ptlpfzkzhnbmbe7jvk4z,palak paneer,52
/content/khana/khana/uttapam/jkiqmbne52pa7ijgdqwn,uttapam,78
/content/khana/khana/uttapam/avenokm4bdyqvcdumqrg,uttapam,78
/content/khana/khana/paneer pizza/tyujillddetztlsqnjbn,paneer pizza,54
/content/khana/khana/aloo gobi/twaklunhzjnoenqn699d,aloo gobi,0
/content/khana/khana/grilled sandwich/d606c785db7ab873e428f912f8d15463,grilled sandwich,29
/content/khana/khana/idli/wug6kcdfzdczfxqhzref,idli,34
/content/khana/khana/garlic naan/zu3fd33i6g9xafaeg2zk,garlic naan,27
/content/khana/khana/paneer masala/efwr1jdi1amqpdiw5m9m,paneer masala,53
/content/khana/khana/garlic naan/fok5gbxojdly7lup1mk0,garlic naan,27
/content/khana/khana/garlic naan/jarcjqlkat9fg0jqrsjm,garlic naan,27
/content/khana/khana/garlic bread/o5qn7c0mu5ivxqowliok,garlic bread,26
/content/khana/khana/palak paneer/kq6uwcwh5qoaqz7u81rw,palak paneer,52
/content/khana/khana/biryani/ldapt2b3v2wyyhvvuecm,biryani,10
/content/khana/khana/chapati/pv30bpi7ker3vbt8ds4x,chapati,14
/content/khana/khana/biryani/ch9s910q3ikkggd9obty,biryani,10
/content/khana/khana/steamed momo/bfc6b6fgqityayufceet,steamed momo,75
/content/khana/khana/paneer masala/63ce31be6d17bbbb7fda2b8434268ea0,paneer masala,53
/content/khana/khana/garlic naan/lt7gxoarqzat8ytkoynm,garlic naan,27
/content/khana/khana/patrode/jjcduaxvns1m4fgibtgk,patrode,58
/content/khana/khana/kulfi/xdjgqobubv9ssuwxvlpb,kulfi,39
/content/khana/khana/palak paneer/htpasavu6ocbtynynz2o,palak paneer,52
/content/khana/khana/rajma chawal/umb12ug0y3mkz5vhnvul,rajma chawal,65
/content/khana/khana/masala dosa/gzhc4jy3w636hsf7mzw6,masala dosa,41
/content/khana/khana/paneer masala/adikzqtqstmky5z4tbzi,paneer masala,53
/content/khana/khana/uttapam/99b33b7e9414345800169fffd97dfdb5,uttapam,78
/content/khana/khana/rasgulla/mr7otoh1afpph7m7oi49,rasgulla,66
/content/khana/khana/sabudana vada/lolmhsxclipqrbrznbgs,sabudana vada,69
/content/khana/khana/paneer masala/hujvwps2svs4zkckfcir,paneer masala,53
/content/khana/khana/idiyappam/kr0vgzxbfvbdorbccrgk,idiyappam,33
/content/khana/khana/pav bhaji/vdadwfij4u51oayveig7,pav bhaji,59
/content/khana/khana/aloo paratha/kd7xhkbzwao8goodchv8,aloo paratha,3
/content/khana/khana/phirni/panvywef0quldfteygqb,phirni,61
/content/khana/khana/paneer pizza/kdp9nkaooiuwrxuouiit,paneer pizza,54
/content/khana/khana/paneer masala/ulwsfry4d9kxzhzh7va2,paneer masala,53
/content/khana/khana/medu vada/fnce3fd3sag0pzcbeisj,medu vada,43
/content/khana/khana/moong dal halwa/pv7cafpi4qpcwhzsfhe4,moong dal halwa,46
/content/khana/khana/paneer masala/prkdvgrocmtyjilcsito,paneer masala,53
/content/khana/khana/paneer masala/groam4gwpxrefxwt6qoi,paneer masala,53
/content/khana/khana/seekh kebab/qtm7wfo6t0sadpu0yj3j,seekh kebab,71
/content/khana/khana/uttapam/mca1zsvaqc2gspg5bjlh,uttapam,78
/content/khana/khana/biryani/p0qlmxsrt60dqvkm0vid,biryani,10
/content/khana/khana/kulfi/bgd54pv1caohpxaqgohj,kulfi,39
/content/khana/khana/samosa/qg9spmdmviwos0viqaxr,samosa,70
/content/khana/khana/palak paneer/ltp4gxvrpvz4tpq37btk,palak paneer,52
/content/khana/khana/chicken pizza/fgybexpidllhzkjp7aqh,chicken pizza,15
/content/khana/khana/set dosa/a0psfsplcd0kbbokb2oj,set dosa,72
/content/khana/khana/vada pav/nx8aqacodbp5n4hwwh9t,vada pav,79
/content/khana/khana/falooda/d423afd966b7ba1a0a3619107bf20083,falooda,23
/content/khana/khana/kaju katli/ei3karc4y5nmoamscp9q,kaju katli,36
/content/khana/khana/garlic bread/doj8f482mu2jnwddq3or,garlic bread,26
/content/khana/khana/aloo gobi/cnrcye4md6uxfi5hw35g,aloo gobi,0
/content/khana/khana/steamed momo/rlazd40cpatykzpdimxl,steamed momo,75
/content/khana/khana/fish curry/qfjjjlpczeowxmrjmat2,fish curry,24
/content/khana/khana/masala dosa/jk0vbqptzwb9u9qjucze,masala dosa,41
/content/khana/khana/medu vada/kodznogmpbmq2ettv7bp,medu vada,43
/content/khana/khana/poha/brtjetl3rbqyjepcmxwt,poha,62
/content/khana/khana/dabeli/phjphwa1rv937cqbr2jn,dabeli,20
/content/khana/khana/biryani/ptijwvpcgbmsoxdrhhyj,biryani,10
/content/khana/khana/masala dosa/edc1adc9e3304653fb03b520678a6e67,masala dosa,41
/content/khana/khana/boondi laddu/wohvmiegj2ru50cktd5p,boondi laddu,11
/content/khana/khana/misal pav/tpk7h7stssblzhqn02xe,misal pav,44
/content/khana/khana/biryani/mdck1tbjjbjpwv1mbbze,biryani,10
/content/khana/khana/vada pav/taiwf8ivrx1c02v2rann,vada pav,79
/content/khana/khana/kaju katli/qqp3umn40vi0ehvpukxc,kaju katli,36
/content/khana/khana/grilled sandwich/04adcf1e6fbd9a506f0ebe56afc9926f,grilled sandwich,29
/content/khana/khana/uttapam/qkomlgqwiwu4nmryedpg,uttapam,78
/content/khana/khana/poha/pyttnbm7jcfxbgus4yik,poha,62
/content/khana/khana/vada pav/d64568c3bc7591d7a9cb4270fbd9851b,vada pav,79
/content/khana/khana/biryani/uxdse7fkb8p4bsvxehbo,biryani,10
/content/khana/khana/seekh kebab/bbse0d79xvsd1dgcirwt,seekh kebab,71
/content/khana/khana/biryani/odisvlhvmkkc7nwwzamo,biryani,10
/content/khana/khana/paneer pizza/kxof60mmrbcaicyvhcrr,paneer pizza,54
/content/khana/khana/biryani/ef1bnhq911sv6xjjjdyg,biryani,10
/content/khana/khana/uttapam/tkunmzwagt9nyfucql53,uttapam,78
/content/khana/khana/aloo paratha/hclvhdzhory2yj0eanp5,aloo paratha,3
/content/khana/khana/garlic naan/wpj1vbl6ealzqglecumw,garlic naan,27
/content/khana/khana/biryani/c466biq9qvwumkp0nyvn,biryani,10
/content/khana/khana/dal khichdi/hcbyi3ke6om0hvnph3xg,dal khichdi,21
/content/khana/khana/garlic bread/iuqdiibkxrwnxqp21p8v,garlic bread,26
/content/khana/khana/uttapam/x7nacxloq8akxy7xu6vy,uttapam,78
/content/khana/khana/idli/yd5r4i0fwgdozqlixujx,idli,34
/content/khana/khana/garlic bread/ito5h8fkcylxnhjqpuyf,garlic bread,26
/content/khana/khana/garlic bread/dxwjnpnfiiipv6hlw6ki,garlic bread,26
/content/khana/khana/chicken pizza/hqmxmgtjxzitqvicxzpd,chicken pizza,15
/content/khana/khana/uttapam/oqygteymypxtig6opnmz,uttapam,78
/content/khana/khana/fish curry/txqcu1algxdwmygtaoa3,fish curry,24
/content/khana/khana/paneer pizza/u9jmxhi27nqbumugxjdd,paneer pizza,54
/content/khana/khana/kulfi/zbwgut0pofit0mixgtas,kulfi,39
/content/khana/khana/gulab jamun/t5tlweur5hkzej5e8qev,gulab jamun,31
/content/khana/khana/aloo paratha/d8ec8254e7c004fda21d287db6013814,aloo paratha,3
/content/khana/khana/falooda/rf2whnt9z4u6o9oxpfev,falooda,23
/content/khana/khana/paneer pizza/1b5799186b5967632b9616bd4a02e573,paneer pizza,54
/content/khana/khana/paneer masala/c47a554faf8ce85da7d305dc48bfb7a2,paneer masala,53
/content/khana/khana/garlic naan/31f12d3de9605f4c71f9ce6b4f8f17ea,garlic naan,27
/content/khana/khana/falooda/czeru5bulywyykl4cml8,falooda,23
/content/khana/khana/chicken pizza/eygyhlqnb2t4n1dsskpq,chicken pizza,15
/content/khana/khana/idli/gjtofgvpsbocazrvnixn,idli,34
/content/khana/khana/uttapam/cdf3f97c8431e8082e57c95a7da4c1e6,uttapam,78
/content/khana/khana/seekh kebab/dzavxmzij308g9t9ovze,seekh kebab,71
/content/khana/khana/chole bhature/be123ba51ec54319d1eaaab251cdde38,chole bhature,19
/content/khana/khana/dabeli/c8f5mypop23ppot412pw,dabeli,20
/content/khana/khana/masala dosa/de23729cf6c8a58b1e0663de17a8af3e,masala dosa,41
/content/khana/khana/uttapam/fuqvxhkaxpoz9jarwoio,uttapam,78
/content/khana/khana/grilled sandwich/jkgzue4wyolf522fxchj,grilled sandwich,29
/content/khana/khana/grilled sandwich/qb0lu4rkflsnokudap2v,grilled sandwich,29
/content/khana/khana/steamed momo/vqlz7ptnsfwbyt6kpsxq,steamed momo,75
/content/khana/khana/anda curry/kpi9nfmyipigb4cdrvh2,anda curry,5
/content/khana/khana/chana masala/mxgae1sohopc3bopoptp,chana masala,13
/content/khana/khana/seekh kebab/awxmkqdsnreeqfu6wwhg,seekh kebab,71
/content/khana/khana/seekh kebab/l6yf9mwlcdntcgi64yv2,seekh kebab,71
/content/khana/khana/garlic bread/zp9zfxytmzujn1axjrnr,garlic bread,26
/content/khana/khana/chicken pizza/c17f2a40799b9a976755cecc823d5b79,chicken pizza,15
/content/khana/khana/pav bhaji/m87tgjnjuaw1n2gbufln,pav bhaji,59
/content/khana/khana/masala dosa/pskoygdxolcj70odqsfa,masala dosa,41
/content/khana/khana/dhokla/oq3jo6dc9ktv0ighx8wo,dhokla,22
/content/khana/khana/garlic naan/c8c2396a0646a9856f6ef29f6ce31bd0,garlic naan,27
/content/khana/khana/steamed momo/ewpokgnszdjlcvo7wblb,steamed momo,75
/content/khana/khana/dal khichdi/titzg1lc4po4k8rqspuh,dal khichdi,21
/content/khana/khana/ghevar/zzb9czcrg24fu4uwfnr5,ghevar,28
/content/khana/khana/chaas/rb7rlymfegi57znoa9ei,chaas,12
/content/khana/khana/anda curry/rk2llmyyqsfkncd3kcbo,anda curry,5
/content/khana/khana/vada pav/pg0lxp4ahe8usjyw0khk,vada pav,79
/content/khana/khana/kulfi/loiuht9ojdb8l4ibuuu9,kulfi,39
/content/khana/khana/pav bhaji/kpg65fqnjzzm5sdqd9ba,pav bhaji,59
/content/khana/khana/gulab jamun/znc1zpi9lrq2ipvg5osk,gulab jamun,31
/content/khana/khana/grilled sandwich/d4vk931apqibpugogerm,grilled sandwich,29
/content/khana/khana/chana masala/45789391a3853e3333197539b9603ee3,chana masala,13
/content/khana/khana/chana masala/61aa0347f29fe8e1f56f14c7e55d8811,chana masala,13
/content/khana/khana/idiyappam/bx0ny1z7taaknbtdpumh,idiyappam,33
/content/khana/khana/rasgulla/ovyikzgudfkakmuhrsil,rasgulla,66
/content/khana/khana/aloo paratha/f692d707cabecc8a0b89f8cc2a9b96c8,aloo paratha,3
/content/khana/khana/thukpa/haoiffjqorckepbnrq3e,thukpa,77
/content/khana/khana/garlic naan/rtx0jpubzwonteiacimp,garlic naan,27
/content/khana/khana/pani puri/243190cd588081c177d1db81a1d51cd0,pani puri,55
/content/khana/khana/paneer masala/ks7ptktfpl7vjkzq3rxk,paneer masala,53
/content/khana/khana/chana masala/tnqksf2sbsrs78e9j1iv,chana masala,13
/content/khana/khana/chicken wings/b9zes5acsqmo2dsqs5mv,chicken wings,16
